scenario_id,iso3,year,population,region,gdp_pc_ppp,gdp_pc_growth_5y_pct,gdp_growth_pct,gdp_growth_3y_avg_pct,urban_pct,urban_pct_change_5y,gfcf_pct_gdp,gfcf_pct_gdp_change_3y,coal_prod_kwh_per_capita,res_copper,res_ironore,res_gold,copper_ratio_lag1,ironore_ratio_lag1,coal_ratio_lag1,gold_ratio_lag1,copper_ratio_change_3y
S1_BASE,CHN,2035,1351462043.3923,中国,35750.0456,2.82738,1.6917,2.0214,75.5134,3.8172,35.417,-1.0249,18470.29839,1,2,1,1.41997,0.75751,1.02672,2.82044,0.04176
S1_BASE,CHN,2036,1345163162.5843,中国,36518.2656,2.56044,1.6728,1.7953,76.1338,3.5676,35.1129,-0.9674,18185.65196,1,2,1,1.43417,0.75373,1.01132,2.82044,0.04218
S1_BASE,CHN,2037,1338893639.5371,中国,37296.1774,2.35492,1.6542,1.6729,76.7136,3.3342,34.826,-0.9131,17905.39218,1,2,1,1.44852,0.74996,0.99615,2.82044,0.0426
S1_BASE,CHN,2038,1332653337.4204,中国,38083.8354,2.21149,1.636,1.65433,77.2555,3.1162,34.5551,-0.8619,17629.45152,1,2,1,1.463,0.74621,0.98121,2.82044,0.04303
S1_BASE,CHN,2039,1326442120.0415,中国,38881.2953,2.13056,1.6181,1.6361,77.762,2.9124,34.2994,-0.8135,17357.76341,1,2,1,1.47763,0.74248,0.96649,2.82044,0.04346
S1_BASE,CHN,2040,1320259851.8426,中国,39688.6146,2.11226,1.6006,1.61823,78.2353,2.7219,34.0581,-0.7679,17090.26225,1,2,1,1.49241,0.73876,0.95199,2.82044,0.04389
S1_BASE,CHN,2041,1314106397.8976,中国,40505.8525,2.09431,1.5834,1.6007,78.6777,2.5439,33.8304,-0.7247,16826.88353,1,2,1,1.50733,0.73507,0.93771,2.82044,0.04433
S1_BASE,CHN,2042,1307981623.9094,中国,41333.07,2.07671,1.5666,1.58353,79.0912,2.3776,33.6154,-0.684,16567.5638,1,2,1,1.5224,0.7314,0.92365,2.82044,0.04477
S1_BASE,CHN,2043,1301885396.2067,中国,42170.3298,2.05946,1.5501,1.5667,79.4776,2.2221,33.4125,-0.6456,16312.24051,1,2,1,1.53763,0.72774,0.90979,2.82044,0.04522
S1_BASE,CHN,2044,1295817581.7412,中国,43017.6965,2.04255,1.5339,1.5502,79.8388,2.0768,33.2209,-0.6095,16060.85192,1,2,1,1.55301,0.7241,0.89615,2.82044,0.04567
S1_BASE,CHN,2045,1289778048.0849,中国,43875.2365,2.02596,1.5181,1.53403,80.1763,1.941,33.0402,-0.5752,15813.33752,1,2,1,1.56854,0.72048,0.8827,2.82044,0.04613
S1_BASE,CHN,2046,1283766663.4267,中国,44743.0178,2.00971,1.5025,1.51817,80.4918,1.8141,32.8695,-0.543,15569.63759,1,2,1,1.58422,0.71688,0.86946,2.82044,0.04659
S1_BASE,CHN,2047,1277783296.5702,中国,45621.1108,1.99377,1.4873,1.50263,80.7866,1.6954,32.7085,-0.5124,15329.69335,1,2,1,1.60006,0.71329,0.85642,2.82044,0.04706
S1_BASE,CHN,2048,1271827816.9303,中国,46509.5874,1.97814,1.4724,1.4874,81.0621,1.5845,32.5565,-0.4837,15093.44688,1,2,1,1.61606,0.70973,0.84357,2.82044,0.04753
S1_BASE,CHN,2049,1265900094.5304,中国,47408.5215,1.96282,1.4577,1.47247,81.3197,1.4809,32.413,-0.4565,14860.84114,1,2,1,1.63222,0.70618,0.83092,2.82044,0.048
S1_BASE,CHN,2050,1260000000.0,中国,48317.9893,1.9478,1.4433,1.4578,81.5603,1.384,32.2776,-0.4309,14631.82016,1,2,1,1.64855,0.70265,0.81846,2.82044,0.04848
S1_BASE,COD,2026,115824749.1989,アフリカ,1696.3914,3.87995,6.1025,5.98809,45.6379,2.00883,28.5288,-5.54675,0.5327,3,0,1,1.29834,0.79247,1.17632,2.82044,0.16002
S1_BASE,COD,2027,118848739.6706,アフリカ,1754.2995,3.39848,6.1136,5.99178,46.1553,2.15201,28.2791,-3.10554,0.51662,3,0,1,1.31132,0.78851,1.15868,2.82044,0.18376
S1_BASE,COD,2028,121951681.4754,アフリカ,1814.3737,3.07594,6.1246,6.11357,46.6659,2.29043,28.0407,-0.74959,0.50102,3,0,1,1.32444,0.78457,1.1413,2.82044,0.12081
S1_BASE,COD,2029,125135635.9008,アフリカ,1876.7011,3.21963,6.1357,6.12463,47.1699,2.42432,27.8131,-0.7157,0.48587,3,0,1,1.33768,0.78064,1.12418,2.82044,0.03934
S1_BASE,COD,2030,128402718.0507,アフリカ,1941.3723,3.4244,6.1468,6.1357,47.6671,2.55354,27.5958,-0.6833,0.47117,3,0,1,1.35106,0.77674,1.10731,2.82044,0.03973
S1_BASE,COD,2031,131755098.251,アフリカ,2008.4816,3.4352,6.1579,6.1468,48.1579,2.52,27.3882,-0.6525,0.45691,3,0,1,1.36457,0.77286,1.09071,2.82044,0.04013
S1_BASE,COD,2032,135195003.491,アフリカ,2078.1278,3.446,6.169,6.1579,48.6422,2.4869,27.1901,-0.623,0.44306,3,0,1,1.37821,0.76899,1.07435,2.82044,0.04053
S1_BASE,COD,2033,138724718.9033,アフリカ,2150.4134,3.4568,6.18,6.16897,49.1201,2.4542,27.0008,-0.595,0.42963,3,0,1,1.392,0.76515,1.05823,2.82044,0.04094
S1_BASE,COD,2034,142346589.2811,アフリカ,2225.4456,3.4676,6.1911,6.18003,49.5918,2.4219,26.8202,-0.568,0.41659,3,0,1,1.40592,0.76132,1.04236,2.82044,0.04135
S1_BASE,COD,2035,146063020.6365,アフリカ,2303.3362,3.4784,6.2022,6.1911,50.0572,2.3901,26.6477,-0.5424,0.40394,3,0,1,1.41997,0.75751,1.02672,2.82044,0.04176
S1_BASE,COD,2036,149876481.7984,アフリカ,2383.953,3.48704,6.2022,6.1985,50.5166,2.3587,26.4829,-0.5179,0.38565,3,0,1,1.43417,0.75373,1.01132,2.82044,0.04218
S1_BASE,COD,2037,153789506.0528,アフリカ,2467.3913,3.49352,6.2022,6.2022,50.9699,2.3277,26.3256,-0.4946,0.36804,3,0,1,1.44852,0.74996,0.99615,2.82044,0.0426
S1_BASE,COD,2038,157804692.8256,アフリカ,2553.75,3.49784,6.2022,6.2022,51.4172,2.2971,26.1755,-0.4722,0.3517,3,0,1,1.463,0.74621,0.98121,2.82044,0.04303
S1_BASE,COD,2039,161924709.4091,アフリカ,2643.1313,3.5,6.2022,6.2022,51.8587,2.2669,26.0321,-0.4508,0.33596,3,0,1,1.47763,0.74248,0.96649,2.82044,0.04346
S1_BASE,COD,2040,166152292.7344,アフリカ,2735.6409,3.5,6.2022,6.2022,52.2943,2.2371,25.8951,-0.4305,0.32079,3,0,1,1.49241,0.73876,0.95199,2.82044,0.04389
S1_BASE,COD,2041,170490251.1892,アフリカ,2831.3883,3.5,6.2022,6.2022,52.7243,2.2077,25.7644,-0.4111,0.30618,3,0,1,1.50733,0.73507,0.93771,2.82044,0.04433
S1_BASE,COD,2042,174941466.4836,アフリカ,2930.4869,3.5,6.2022,6.2022,53.1485,2.1786,25.6396,-0.3925,0.29267,3,0,1,1.5224,0.7314,0.92365,2.82044,0.04477
S1_BASE,COD,2043,179508895.5641,アフリカ,3033.0539,3.5,6.2022,6.2022,53.5672,2.15,25.5204,-0.3747,0.27965,3,0,1,1.53763,0.72774,0.90979,2.82044,0.04522
S1_BASE,COD,2044,184195572.5784,アフリカ,3139.2108,3.5,6.2022,6.2022,53.9804,2.1217,25.4066,-0.3578,0.26711,3,0,1,1.55301,0.7241,0.89615,2.82044,0.04567
S1_BASE,COD,2045,189004610.8906,アフリカ,3249.0832,3.5,6.2022,6.2022,54.3882,2.0939,25.2979,-0.3417,0.25502,3,0,1,1.56854,0.72048,0.8827,2.82044,0.04613
S1_BASE,COD,2046,193939205.1494,アフリカ,3362.8011,3.5,6.2022,6.2022,54.7906,2.0663,25.1941,-0.3263,0.24338,3,0,1,1.58422,0.71688,0.86946,2.82044,0.04659
S1_BASE,COD,2047,199002633.4106,アフリカ,3480.4991,3.5,6.2022,6.2022,55.1877,2.0392,25.095,-0.3116,0.23266,3,0,1,1.60006,0.71329,0.85642,2.82044,0.04706
S1_BASE,COD,2048,204198259.3146,アフリカ,3602.3166,3.5,6.2022,6.2022,55.5796,2.0124,25.0004,-0.2975,0.22184,3,0,1,1.61606,0.70973,0.84357,2.82044,0.04753
S1_BASE,COD,2049,209529534.3207,アフリカ,3728.3977,3.5,6.2022,6.2022,55.9663,1.9859,24.9101,-0.284,0.2119,3,0,1,1.63222,0.70618,0.83092,2.82044,0.048
S1_BASE,COD,2050,215000000.0,アフリカ,3858.8916,3.5,6.2022,6.2022,56.348,1.9598,24.8238,-0.2712,0.20279,3,0,1,1.64855,0.70265,0.81846,2.82044,0.04848
S1_BASE,COL,2026,53487729.854,中南米,18943.2959,1.7339,0.994,1.70977,79.0075,1.17354,16.3258,-0.09828,7838.88195,0,0,1,1.29834,0.79247,1.17632,2.82044,0.16002
S1_BASE,COL,2027,53549902.8927,中南米,19166.9052,0.75581,1.298,1.64467,79.2285,1.18204,16.6272,0.41075,7790.63224,0,0,1,1.31132,0.78851,1.15868,2.82044,0.18376
S1_BASE,COL,2028,53612148.2001,中南米,19451.2505,1.11013,1.6015,1.29783,79.4456,1.17003,16.915,0.90487,7742.67986,0,0,1,1.32444,0.78457,1.1413,2.82044,0.12081
S1_BASE,COL,2029,53674465.8601,中南米,19798.3221,1.38569,1.9026,1.6007,79.6591,1.13802,17.1898,0.864,7695.02208,0,0,1,1.33768,0.78064,1.12418,2.82044,0.03934
S1_BASE,COL,2030,53736855.9569,中南米,20210.331,1.48032,2.1997,1.90127,79.869,1.08621,17.4521,0.8249,7647.65621,0,0,1,1.35106,0.77674,1.10731,2.82044,0.03973
S1_BASE,COL,2031,53799318.5747,中南米,20689.7095,1.77937,2.4909,2.19773,80.0752,1.0677,17.7027,0.7877,7600.58326,0,0,1,1.36457,0.77286,1.09071,2.82044,0.04013
S1_BASE,COL,2032,53861853.7978,中南米,21239.1071,2.0744,2.7747,2.48843,80.278,1.0495,17.9419,0.7521,7553.80053,0,0,1,1.37821,0.76899,1.07435,2.82044,0.04053
S1_BASE,COL,2033,53924461.7105,中南米,21861.3814,2.36371,3.0495,2.7717,80.4773,1.0317,18.1703,0.7182,7507.30535,0,0,1,1.392,0.76515,1.05823,2.82044,0.04094
S1_BASE,COL,2034,53987142.3973,中南米,22559.584,2.64565,3.3137,3.04597,80.6733,1.0142,18.3884,0.6857,7461.09689,0,0,1,1.40592,0.76132,1.04236,2.82044,0.04135
S1_BASE,COL,2035,54049895.9429,中南米,23336.94,2.91865,3.566,3.30973,80.8659,0.9969,18.5967,0.6548,7415.17061,0,0,1,1.41997,0.75751,1.02672,2.82044,0.04176
S1_BASE,COL,2036,54112722.432,中南米,24130.8375,3.12491,3.5221,3.46727,81.0552,0.98,18.7955,0.6252,7258.4317,0,0,1,1.43417,0.75373,1.01132,2.82044,0.04218
S1_BASE,COL,2037,54175621.9492,中南米,24941.3546,3.26586,3.479,3.52237,81.2413,0.9633,18.9854,0.597,7105.0038,0,0,1,1.44852,0.74996,0.99615,2.82044,0.0426
S1_BASE,COL,2038,54238594.5796,中南米,25768.5663,3.34335,3.4367,3.47927,81.4243,0.947,19.1667,0.57,6954.81885,0,0,1,1.463,0.74621,0.98121,2.82044,0.04303
S1_BASE,COL,2039,54301640.408,中南米,26612.5456,3.35966,3.3953,3.437,81.6041,0.9308,19.3398,0.5443,6807.80907,0,0,1,1.47763,0.74248,0.96649,2.82044,0.04346
S1_BASE,COL,2040,54364759.5197,中南米,27473.3631,3.31743,3.3546,3.39553,81.7809,0.915,19.5051,0.5197,6663.90697,0,0,1,1.49241,0.73876,0.95199,2.82044,0.04389
S1_BASE,COL,2041,54427951.9997,中南米,28351.0874,3.27601,3.3148,3.3549,81.9546,0.8994,19.6629,0.4962,6523.0472,0,0,1,1.50733,0.73507,0.93771,2.82044,0.04433
S1_BASE,COL,2042,54491217.9333,中南米,29245.7852,3.2354,3.2757,3.31503,82.1255,0.8842,19.8136,0.4738,6385.16468,0,0,1,1.5224,0.7314,0.92365,2.82044,0.04477
S1_BASE,COL,2043,54554557.4059,中南米,30157.5215,3.19558,3.2374,3.27597,82.2934,0.8691,19.9575,0.4524,6250.19643,0,0,1,1.53763,0.72774,0.90979,2.82044,0.04522
S1_BASE,COL,2044,54617970.5031,中南米,31086.3598,3.15652,3.1998,3.23763,82.4584,0.8543,20.0949,0.432,6118.07976,0,0,1,1.55301,0.7241,0.89615,2.82044,0.04567
S1_BASE,COL,2045,54681457.3103,中南米,32032.3623,3.11822,3.1629,3.20003,82.6207,0.8398,20.2261,0.4125,5988.75773,0,0,1,1.56854,0.72048,0.8827,2.82044,0.04613
S1_BASE,COL,2046,54745017.9133,中南米,32995.59,3.08067,3.1268,3.16317,82.7802,0.8256,20.3513,0.3938,5862.16814,0,0,1,1.58422,0.71688,0.86946,2.82044,0.04659
S1_BASE,COL,2047,54808652.3979,中南米,33976.1028,3.04384,3.0913,3.127,82.9369,0.8114,20.4709,0.376,5738.25457,0,0,1,1.60006,0.71329,0.85642,2.82044,0.04706
S1_BASE,COL,2048,54872360.8498,中南米,34973.96,3.00773,3.0566,3.09157,83.0911,0.7977,20.5852,0.3591,5616.9608,0,0,1,1.61606,0.70973,0.84357,2.82044,0.04753
S1_BASE,COL,2049,54936143.3552,中南米,35989.22,2.97232,3.0225,3.0568,83.2425,0.7841,20.6942,0.3429,5498.23088,0,0,1,1.63222,0.70618,0.83092,2.82044,0.048
S1_BASE,COL,2050,55000000.0,中南米,37021.9409,2.9376,2.9891,3.02273,83.3915,0.7708,20.7983,0.3274,5382.01091,0,0,1,1.64855,0.70265,0.81846,2.82044,0.04848
S1_BASE,DEU,2026,83908155.1082,欧州,62615.7801,-0.00479,-0.529,-0.26176,82.3379,0.70531,20.4339,-0.75779,2712.70653,0,0,0,1.29834,0.79247,1.17632,2.82044,0.16002
S1_BASE,DEU,2027,83741566.6137,欧州,62516.652,-0.39869,-0.3565,-0.21531,82.5335,0.74671,20.5498,0.08948,2704.51234,0,0,0,1.31132,0.78851,1.15868,2.82044,0.18376
S1_BASE,DEU,2028,83575308.8586,欧州,62529.929,-0.19406,-0.1773,-0.35427,82.7252,0.82176,20.6604,0.34784,2696.34301,0,0,0,1.32444,0.78457,1.1413,2.82044,0.12081
S1_BASE,DEU,2029,83409381.1861,欧州,62657.9617,0.00107,0.0058,-0.176,82.9129,0.89176,20.7661,0.3322,2688.19882,0,0,0,1.33768,0.78064,1.12418,2.82044,0.03934
S1_BASE,DEU,2030,83243782.941,欧州,62903.0323,0.02522,0.1918,0.00677,83.0969,0.95868,20.867,0.3172,2680.07883,0,0,0,1.35106,0.77674,1.10731,2.82044,0.03973
S1_BASE,DEU,2031,83078513.4691,欧州,63267.378,0.20726,0.3795,0.19237,83.2772,0.9393,20.9633,0.3029,2671.98329,0,0,0,1.36457,0.77286,1.09071,2.82044,0.04013
S1_BASE,DEU,2032,82913572.1179,欧州,63753.209,0.3925,0.5678,0.3797,83.4538,0.9203,21.0553,0.2892,2663.91128,0,0,0,1.37821,0.76899,1.07435,2.82044,0.04053
S1_BASE,DEU,2033,82748958.2358,欧州,64362.7194,0.57946,0.7556,0.56763,83.6268,0.9016,21.1431,0.2761,2655.86546,0,0,0,1.392,0.76515,1.05823,2.82044,0.04094
S1_BASE,DEU,2034,82584671.1727,欧州,65098.0932,0.76702,0.9417,0.75503,83.7963,0.8834,21.2269,0.2636,2647.84247,0,0,0,1.40592,0.76132,1.04236,2.82044,0.04135
S1_BASE,DEU,2035,82420710.2797,欧州,65961.502,0.95406,1.1251,0.9408,83.9624,0.8655,21.307,0.2517,2639.845,0,0,0,1.41997,0.75751,1.02672,2.82044,0.04176
S1_BASE,DEU,2036,82257074.9093,欧州,66834.7167,1.1031,1.1227,1.06317,84.1251,0.8479,21.3835,0.2404,2592.19405,0,0,0,1.43417,0.75373,1.01132,2.82044,0.04218
S1_BASE,DEU,2037,82093764.4152,欧州,67717.8568,1.21392,1.1202,1.12267,84.2846,0.8308,21.4565,0.2296,2545.40404,0,0,0,1.44852,0.74996,0.99615,2.82044,0.0426
S1_BASE,DEU,2038,81930778.1524,欧州,68611.043,1.28658,1.1178,1.12023,84.4408,0.814,21.5262,0.2192,2499.45753,0,0,0,1.463,0.74621,0.98121,2.82044,0.04303
S1_BASE,DEU,2039,81768115.4772,欧州,69514.3978,1.32143,1.1155,1.11783,84.5938,0.7975,21.5927,0.2092,2454.34175,0,0,0,1.47763,0.74248,0.96649,2.82044,0.04346
S1_BASE,DEU,2040,81605775.747,欧州,70428.0451,1.31903,1.1132,1.1155,84.7438,0.7814,21.6563,0.1998,2410.03897,0,0,0,1.49241,0.73876,0.95199,2.82044,0.04389
S1_BASE,DEU,2041,81443758.3209,欧州,71352.1103,1.31668,1.1109,1.1132,84.8907,0.7656,21.717,0.1908,2366.5374,0,0,0,1.50733,0.73507,0.93771,2.82044,0.04433
S1_BASE,DEU,2042,81282062.5588,欧州,72286.7205,1.31437,1.1087,1.11093,85.0346,0.75,21.7749,0.1822,2323.82021,0,0,0,1.5224,0.7314,0.92365,2.82044,0.04477
S1_BASE,DEU,2043,81120687.8222,欧州,73232.0042,1.31211,1.1066,1.10873,85.1756,0.7348,21.8302,0.1739,2281.87414,0,0,0,1.53763,0.72774,0.90979,2.82044,0.04522
S1_BASE,DEU,2044,80959633.4737,欧州,74188.0915,1.3099,1.1044,1.10657,85.3138,0.72,21.883,0.166,2240.68579,0,0,0,1.55301,0.7241,0.89615,2.82044,0.04567
S1_BASE,DEU,2045,80798898.8772,欧州,75155.1143,1.30773,1.1023,1.10443,85.4492,0.7054,21.9335,0.1586,2200.23914,0,0,0,1.56854,0.72048,0.8827,2.82044,0.04613
S1_BASE,DEU,2046,80638483.3979,欧州,76133.2058,1.3056,1.1003,1.10233,85.5818,0.6911,21.9816,0.1514,2160.52426,0,0,0,1.58422,0.71688,0.86946,2.82044,0.04659
S1_BASE,DEU,2047,80478386.4022,欧州,77122.5011,1.30352,1.0983,1.1003,85.7117,0.6771,22.0276,0.1446,2121.52613,0,0,0,1.60006,0.71329,0.85642,2.82044,0.04706
S1_BASE,DEU,2048,80318607.2578,欧州,78123.137,1.30147,1.0964,1.09833,85.839,0.6634,22.0715,0.138,2083.23084,0,0,0,1.61606,0.70973,0.84357,2.82044,0.04753
S1_BASE,DEU,2049,80159145.3337,欧州,79135.2517,1.29947,1.0944,1.09637,85.9638,0.65,22.1135,0.1319,2045.6281,0,0,0,1.63222,0.70618,0.83092,2.82044,0.048
S1_BASE,DEU,2050,80000000.0,欧州,80158.9852,1.2975,1.0925,1.09443,86.086,0.6368,22.1535,0.1259,2008.70375,0,0,0,1.64855,0.70265,0.81846,2.82044,0.04848
S1_BASE,GBR,2026,69686100.0394,欧州,54077.3394,0.84847,0.3501,0.93961,83.531,0.54236,19.0695,0.17197,11.87898,0,0,0,1.29834,0.79247,1.17632,2.82044,0.16002
S1_BASE,GBR,2027,69821127.208,欧州,54243.832,0.09765,0.5022,0.74691,83.7334,0.658,19.247,0.5784,11.79729,0,0,0,1.31132,0.78851,1.15868,2.82044,0.18376
S1_BASE,GBR,2028,69956416.0118,欧州,54494.986,0.39798,0.6577,0.50333,83.931,0.77081,19.4165,0.53291,11.71587,0,0,0,1.32444,0.78457,1.1413,2.82044,0.12081
S1_BASE,GBR,2029,70091966.9578,欧州,54833.0978,0.52653,0.8154,0.65843,84.1238,0.88085,19.5783,0.5088,11.63471,0,0,0,1.33768,0.78064,1.12418,2.82044,0.03934
S1_BASE,GBR,2030,70227780.5538,欧州,55260.379,0.46507,0.9745,0.81587,84.3121,0.98849,19.7328,0.4858,11.55383,0,0,0,1.35106,0.77674,1.10731,2.82044,0.03973
S1_BASE,GBR,2031,70363857.3089,欧州,55778.9638,0.62156,1.134,0.97463,84.4958,0.9648,19.8803,0.4638,11.47322,0,0,0,1.36457,0.77286,1.09071,2.82044,0.04013
S1_BASE,GBR,2032,70500197.7329,欧州,56390.9117,0.7794,1.293,1.13383,84.6752,0.9418,20.0212,0.4429,11.39429,0,0,0,1.37821,0.76899,1.07435,2.82044,0.04053
S1_BASE,GBR,2033,70636802.3367,欧州,57098.2074,0.93765,1.4505,1.2925,84.8503,0.9193,20.1557,0.4229,11.31563,0,0,0,1.392,0.76515,1.05823,2.82044,0.04094
S1_BASE,GBR,2034,70773671.6322,欧州,57902.7561,1.09538,1.6056,1.4497,85.0211,0.8973,20.2842,0.4039,11.23723,0,0,0,1.40592,0.76132,1.04236,2.82044,0.04135
S1_BASE,GBR,2035,70910806.1323,欧州,58806.3751,1.25165,1.7574,1.6045,85.1879,0.8758,20.4068,0.3856,11.15909,0,0,0,1.41997,0.75751,1.02672,2.82044,0.04176
S1_BASE,GBR,2036,71048206.3509,欧州,59719.9126,1.37474,1.7502,1.7044,85.3508,0.855,20.5239,0.3682,10.91512,0,0,0,1.43417,0.75373,1.01132,2.82044,0.04218
S1_BASE,GBR,2037,71185872.8028,欧州,60643.4772,1.4647,1.7433,1.7503,85.5097,0.8345,20.6357,0.3515,10.67628,0,0,0,1.44852,0.74996,0.99615,2.82044,0.0426
S1_BASE,GBR,2038,71323806.0039,欧州,61577.179,1.52184,1.7364,1.7433,85.6648,0.8145,20.7425,0.3357,10.44252,0,0,0,1.463,0.74621,0.98121,2.82044,0.04303
S1_BASE,GBR,2039,71462006.471,欧州,62521.1301,1.54663,1.7297,1.73647,85.8162,0.7951,20.8445,0.3206,10.21382,0,0,0,1.47763,0.74248,0.96649,2.82044,0.04346
S1_BASE,GBR,2040,71600474.7221,欧州,63475.4444,1.53979,1.7231,1.72973,85.964,0.7761,20.9418,0.3061,9.99016,0,0,0,1.49241,0.73876,0.95199,2.82044,0.04389
S1_BASE,GBR,2041,71739211.276,欧州,64440.2374,1.53309,1.7167,1.72317,86.1083,0.7575,21.0347,0.2922,9.7715,0,0,0,1.50733,0.73507,0.93771,2.82044,0.04433
S1_BASE,GBR,2042,71878216.6526,欧州,65415.6266,1.52652,1.7103,1.7167,86.2491,0.7394,21.1235,0.279,9.55783,0,0,0,1.5224,0.7314,0.92365,2.82044,0.04477
S1_BASE,GBR,2043,72017491.3727,欧州,66401.7312,1.52007,1.7041,1.71037,86.3866,0.7218,21.2082,0.2664,9.34773,0,0,0,1.53763,0.72774,0.90979,2.82044,0.04522
S1_BASE,GBR,2044,72157035.9583,欧州,67398.6723,1.51376,1.6981,1.70417,86.5207,0.7045,21.2891,0.2544,9.14395,0,0,0,1.55301,0.7241,0.89615,2.82044,0.04567
S1_BASE,GBR,2045,72296850.9322,欧州,68406.573,1.50757,1.6921,1.6981,86.6517,0.6877,21.3664,0.2429,8.94368,0,0,0,1.56854,0.72048,0.8827,2.82044,0.04613
S1_BASE,GBR,2046,72436936.8184,欧州,69425.5579,1.5015,1.6863,1.69217,86.7795,0.6712,21.4402,0.232,8.74692,0,0,0,1.58422,0.71688,0.86946,2.82044,0.04659
S1_BASE,GBR,2047,72577294.1419,欧州,70455.7539,1.49555,1.6805,1.6863,86.9043,0.6552,21.5106,0.2215,8.5564,0,0,0,1.60006,0.71329,0.85642,2.82044,0.04706
S1_BASE,GBR,2048,72717923.4284,欧州,71497.2895,1.48972,1.6749,1.68057,87.0261,0.6395,21.5779,0.2115,8.36795,0,0,0,1.61606,0.70973,0.84357,2.82044,0.04753
S1_BASE,GBR,2049,72858825.2052,欧州,72550.2952,1.484,1.6694,1.67493,87.145,0.6243,21.6421,0.2019,8.18569,0,0,0,1.63222,0.70618,0.83092,2.82044,0.048
S1_BASE,GBR,2050,73000000.0,欧州,73614.9035,1.47839,1.664,1.66943,87.261,0.6093,21.7034,0.1928,8.00548,0,0,0,1.64855,0.70265,0.81846,2.82044,0.04848
S1_BASE,GHA,2026,35635734.0263,アフリカ,7583.9383,2.79488,4.7088,5.50356,59.6565,2.96124,10.3406,0.47328,0.0,0,0,3,1.29834,0.79247,1.17632,2.82044,0.16002
S1_BASE,GHA,2027,36201281.4248,アフリカ,7820.5897,3.054,4.757,5.14007,60.3678,3.11719,10.9123,1.17038,0.0,0,0,3,1.31132,0.78851,1.15868,2.82044,0.18376
S1_BASE,GHA,2028,36775804.1923,アフリカ,8068.3362,3.4537,4.8052,4.757,61.0591,3.25163,11.4582,1.71628,0.0,0,0,3,1.32444,0.78457,1.1413,2.82044,0.12081
S1_BASE,GHA,2029,37359444.7698,アフリカ,8327.7591,3.32071,4.8534,4.8052,61.731,3.36551,11.9794,1.6388,0.0,0,0,3,1.33768,0.78064,1.12418,2.82044,0.03934
S1_BASE,GHA,2030,37952347.8593,アフリカ,8599.4746,3.16785,4.9016,4.8534,62.3841,3.45941,12.4771,1.5648,0.0,0,0,3,1.35106,0.77674,1.10731,2.82044,0.03973
S1_BASE,GHA,2031,38554660.4589,アフリカ,8884.1357,3.2153,4.9498,4.9016,63.0188,3.3623,12.9523,1.4941,0.0,0,0,3,1.36457,0.77286,1.09071,2.82044,0.04013
S1_BASE,GHA,2032,39166531.8997,アフリカ,9182.4348,3.26275,4.998,4.9498,63.6357,3.2679,13.406,1.4266,0.0,0,0,3,1.37821,0.76899,1.07435,2.82044,0.04053
S1_BASE,GHA,2033,39788113.8827,アフリカ,9495.1066,3.31019,5.0462,4.998,64.2353,3.1762,13.8392,1.3621,0.0,0,0,3,1.392,0.76515,1.05823,2.82044,0.04094
S1_BASE,GHA,2034,40419560.5167,アフリカ,9822.9302,3.35764,5.0944,5.0462,64.8181,3.0871,14.2529,1.3006,0.0,0,0,3,1.40592,0.76132,1.04236,2.82044,0.04135
S1_BASE,GHA,2035,41061028.3557,アフリカ,10166.7328,3.40509,5.1426,5.0944,65.3845,3.0004,14.6479,1.2419,0.0,0,0,3,1.41997,0.75751,1.02672,2.82044,0.04176
S1_BASE,GHA,2036,41712676.4388,アフリカ,10522.5684,3.44305,5.1426,5.12653,65.935,2.9162,15.0251,1.1859,0.0,0,0,3,1.43417,0.75373,1.01132,2.82044,0.04218
S1_BASE,GHA,2037,42374666.3287,アフリカ,10890.8583,3.47153,5.1426,5.1426,66.4701,2.8344,15.3852,1.1323,0.0,0,0,3,1.44852,0.74996,0.99615,2.82044,0.0426
S1_BASE,GHA,2038,43047162.1523,アフリカ,11272.0383,3.49051,5.1426,5.1426,66.9902,2.7549,15.7291,1.0812,0.0,0,0,3,1.463,0.74621,0.98121,2.82044,0.04303
S1_BASE,GHA,2039,43730330.6413,アフリカ,11666.5597,3.5,5.1426,5.1426,67.4956,2.6775,16.0574,1.0323,0.0,0,0,3,1.47763,0.74248,0.96649,2.82044,0.04346
S1_BASE,GHA,2040,44424341.1733,アフリカ,12074.8893,3.5,5.1426,5.1426,67.9869,2.6024,16.371,0.9858,0.0,0,0,3,1.49241,0.73876,0.95199,2.82044,0.04389
S1_BASE,GHA,2041,45129365.8141,アフリカ,12497.5104,3.5,5.1426,5.1426,68.4644,2.5294,16.6703,0.9412,0.0,0,0,3,1.50733,0.73507,0.93771,2.82044,0.04433
S1_BASE,GHA,2042,45845579.3601,アフリカ,12934.9233,3.5,5.1426,5.1426,68.9285,2.4584,16.9562,0.8988,0.0,0,0,3,1.5224,0.7314,0.92365,2.82044,0.04477
S1_BASE,GHA,2043,46573159.382,アフリカ,13387.6456,3.5,5.1426,5.1426,69.3795,2.3893,17.2291,0.8581,0.0,0,0,3,1.53763,0.72774,0.90979,2.82044,0.04522
S1_BASE,GHA,2044,47312286.2682,アフリカ,13856.2132,3.5,5.1426,5.1426,69.8179,2.3223,17.4897,0.8194,0.0,0,0,3,1.55301,0.7241,0.89615,2.82044,0.04567
